date_scrape,search_word,channel_subs,views,num_comments,num_likes,unique_channels
2021-04-07,monero,140690.0,26838.4,128.0,1487.6,10
2021-04-07,litecoin,200290.22222222222,77698.66666666667,1162.6,3628.5555555555557,9
2021-04-07,cosmos crypto,123867.0,42356.8,397.0,2452.6,10
2021-04-07,eos crypto,135770.0,65165.9,748.6666666666666,3578.3,10
2021-04-07,ripple,465810.0,157926.7,800.625,3290.0,10
2021-04-07,tron crypto,82085.0,41062.3,1413.625,1880.0,10
2021-04-07,ethereum,1029285.7142857143,327299.4285714286,2991.8333333333335,15128.57142857143,7
2021-04-07,algorand,121620.0,23675.5,344.2857142857143,984.2,10
2021-04-07,filecoin,202544.44444444444,41448.1,549.1,2833.3333333333335,10
2021-04-10,tron crypto,72395.44444444444,40310.7,1187.125,1710.0,10
2021-04-10,chainlink,300600.0,80346.1,920.8,4360.0,10
2021-04-10,cardano,673600.0,217293.7,1448.375,12130.0,10
2021-04-10,dai crypto,3133.222222222222,385.3,13.375,19.9,10
2021-04-10,algorand,120093.0,24148.2,393.1666666666667,994.0,10
2021-04-10,stellar crypto,87075.0,33969.7,468.0,1943.2,10
2021-04-10,ripple,464988.8888888889,1191538.6,1935.4444444444443,15120.0,10
2021-04-10,eos crypto,79877.77777777778,37069.555555555555,513.0,2434.5555555555557,9
2021-04-10,monero,169694.44444444444,30979.88888888889,404.9,2486.1,10
2021-04-10,tezos,30191.11111111111,6600.0,70.85714285714286,346.55555555555554,9
2021-04-10,bitcoin,1332170.0,509998.7,3727.777777777778,22890.0,10
2021-04-10,dogecoin,214000.0,77393.2,439.8333333333333,3590.0,10
2021-04-10,cosmos crypto,55284.0,19777.7,170.5,915.0,10
2021-04-10,filecoin,193070.0,47161.1,529.2,2790.0,10
2021-04-10,dot crypto,429400.0,102904.5,577.7777777777778,4500.0,10
2021-04-10,ethereum,1004400.0,285606.9,2253.6666666666665,14290.0,10
2021-04-10,litecoin,195223.55555555556,78305.33333333333,988.0,3661.777777777778,9
2021-04-11,dogecoin,224790.0,79968.8,460.75,3075.8,10
2021-04-11,tezos,28970.0,6768.5,60.1,329.6,10
2021-04-11,monero,173957.0,42576.1,416.8,2690.0,10
2021-04-11,filecoin,193900.0,47848.6,651.5555555555555,2810.0,10
2021-04-11,dot crypto,422950.0,101740.7,541.0,4410.0,10
2021-04-11,tron crypto,69660.0,42901.3,1007.5555555555555,1626.6,10
2021-04-11,chainlink,290933.3333333333,70801.1,568.8888888888889,3100.0,10
2021-04-11,cardano,615500.0,209863.6,1466.5,11270.0,10
2021-04-11,dai crypto,6768.5,871.5,24.0,58.0,10
2021-04-11,cosmos crypto,61512.0,21944.2,171.8,977.0,10
2021-04-11,ethereum,1261888.888888889,293751.1111111111,2067.777777777778,13655.555555555555,9
2021-04-11,eos crypto,77570.0,35563.6,505.6666666666667,2530.777777777778,10
2021-04-11,algorand,118948.0,23878.0,284.5,965.8,10
2021-04-11,stellar crypto,82985.71428571429,35624.1,550.5,1788.1,10
2021-04-11,bitcoin,1993580.0,518614.1,3956.7,22400.0,10
2021-04-11,ripple,499455.55555555556,1272029.9,1907.9,17120.0,10
2021-04-11,litecoin,196801.33333333334,76079.55555555556,987.7142857142857,3617.4444444444443,9
2021-04-12,tezos,31546.666666666668,7288.111111111111,62.6,339.0,9
2021-04-12,dai crypto,6787.333333333333,1332.3333333333333,24.75,89.16666666666667,6
2021-04-12,monero,174798.0,45000.5,191.0,2791.8,10
2021-04-12,chainlink,339571.4285714286,83910.0,733.8333333333334,4014.285714285714,7
2021-04-12,cosmos crypto,61843.0,22596.6,167.0,985.3,10
2021-04-12,eos crypto,100050.0,51343.333333333336,666.6666666666666,3369.0,6
2021-04-12,litecoin,238420.0,102328.0,868.3333333333334,4720.0,5
2021-04-12,stellar crypto,91666.66666666667,35348.444444444445,666.2857142857143,1985.7777777777778,9
2021-04-12,dogecoin,225150.0,83081.1,547.8,3088.6,10
2021-04-12,tron crypto,60244.444444444445,28309.4,1124.2222222222222,1467.8,10
2021-04-12,ethereum,1261600.0,353369.8,2958.25,16380.0,5
2021-04-12,ripple,500822.22222222225,1269707.5,644.0,17370.0,10
2021-04-12,filecoin,272300.0,65748.83333333333,572.0,3550.0,6
2021-04-12,cardano,712500.0,221204.625,1388.0,12362.5,8
2021-04-12,dot crypto,508320.0,157302.6,515.0,6240.0,5
2021-04-12,bitcoin,2660422.222222222,489818.77777777775,3426.1428571428573,20744.444444444445,9
2021-04-12,algorand,119020.0,24029.7,142.75,966.2,10
2021-04-13,bitcoin,1833737.5,601529.625,4770.833333333333,28625.0,8
2021-04-13,tron crypto,39912.5,25058.0,846.0,1295.2,10
2021-04-13,chainlink,293222.22222222225,71322.1,604.2,3110.0,10
2021-04-13,stellar crypto,99450.0,38344.857142857145,477.0,2213.5714285714284,7
2021-04-13,ethereum,1262800.0,354324.2,3200.8,16380.0,5
2021-04-13,cardano,716500.0,221268.5,1227.6666666666667,12362.5,8
2021-04-13,dai crypto,2874.0,384.6,17.8,19.7,10
2021-04-13,algorand,119175.0,24173.1,657.0,967.3,10
2021-04-13,ripple,502433.3333333333,1281318.5,2082.222222222222,17810.0,10
2021-04-13,monero,184366.66666666666,52679.333333333336,459.57142857142856,3182.222222222222,9
2021-04-13,eos crypto,85012.5,42997.375,668.8333333333334,3026.8571428571427,8
2021-04-13,filecoin,196030.0,48596.9,603.7142857142857,2830.0,10
2021-04-13,dogecoin,197040.0,85219.0,561.6,3820.0,10
2021-04-13,litecoin,198179.11111111112,76399.77777777778,864.5,3617.3333333333335,9
2021-04-13,tezos,31737.777777777777,7353.111111111111,37.333333333333336,339.8888888888889,9
2021-04-13,cosmos crypto,62727.0,22717.4,175.375,986.2,10
2021-04-13,dot crypto,387088.8888888889,100082.66666666667,690.0,4100.0,9
2021-04-14,tron crypto,350411.1111111111,57717.8,668.2,2377.0,10
2021-04-14,ethereum,1012000.0,291579.1,2113.4,13370.0,10
2021-04-14,stellar crypto,89916.66666666667,36601.4,545.5,1848.1,10
2021-04-14,filecoin,197690.0,48940.9,626.7777777777778,2830.0,10
2021-04-14,litecoin,170401.33333333334,55087.7,661.5,2555.6,10
2021-04-14,tezos,29028.0,6977.9,44.8,314.3,10
2021-04-14,monero,172411.0,47456.5,426.4,2923.7,10
2021-04-14,algorand,119200.0,24389.9,286.8,973.5,10
2021-04-14,chainlink,295766.6666666667,71608.2,604.5,3120.0,10
2021-04-14,dot crypto,342500.0,68628.4,431.4,3120.0,10
2021-04-14,bitcoin,3741000.0,919279.8,4528.6,36700.0,10
2021-04-14,eos crypto,76510.0,32497.4,431.1111111111111,2195.5,10
2021-04-14,dogecoin,201600.0,101998.8,676.2222222222222,5160.0,10
2021-04-14,ripple,453544.44444444444,1299116.0,2249.5,18540.0,10
2021-04-14,cardano,651100.0,211348.4,1455.4,11410.0,10
2021-04-14,cosmos crypto,72693.0,26471.0,188.88888888888889,1263.8,10
2021-04-14,dai crypto,6658.333333333333,997.5,17.88888888888889,62.4,10
2021-04-15,litecoin,164687.42857142858,63427.28571428572,1026.3333333333333,2908.0,7
2021-04-15,algorand,191283.33333333334,36410.333333333336,828.5,1391.1666666666667,6
2021-04-15,eos crypto,85371.42857142857,43790.71428571428,615.1666666666666,3100.5,7
2021-04-15,monero,226614.2857142857,65372.0,606.8,4034.5714285714284,7
2021-04-15,dogecoin,200020.0,101233.4,755.6666666666666,5030.0,10
2021-04-15,ripple,561750.0,2585660.8333333335,4168.0,32650.0,6
2021-04-15,chainlink,294900.0,74629.4,746.0,3350.0,10
2021-04-15,tezos,33772.5,7444.555555555556,53.666666666666664,340.44444444444446,9
2021-04-15,filecoin,198780.0,49112.0,734.2,2830.0,10
2021-04-15,tron crypto,365544.44444444444,62474.1,913.7777777777778,2509.6,10
2021-04-15,dot crypto,390500.0,76600.75,396.57142857142856,3475.0,8
2021-04-15,ethereum,1037666.6666666666,301859.44444444444,2475.3333333333335,13433.333333333334,9
2021-04-15,cardano,679444.4444444445,217461.22222222222,1487.5714285714287,11933.333333333334,9
2021-04-15,bitcoin,5853516.666666667,1193130.6666666667,4312.5,52933.333333333336,6
2021-04-15,cosmos crypto,81336.0,25776.1,195.22222222222223,1268.5,10
2021-04-15,stellar crypto,78216.66666666667,37780.3,499.57142857142856,1782.5,10
2021-04-15,dai crypto,9699.166666666666,1560.0,33.25,97.33333333333333,6
2021-04-16,dot crypto,398125.0,75347.0,284.6666666666667,3450.0,8
2021-04-16,litecoin,158920.0,92200.4,,3520.0,5
2021-04-16,tezos,30857.14285714286,8161.0,76.85714285714286,409.625,8
2021-04-16,dai crypto,6874.555555555556,968.7,18.5,61.9,10
2021-04-16,stellar crypto,98575.0,46420.142857142855,443.5,2199.4285714285716,7
2021-04-16,bitcoin,2494014.285714286,1156988.4285714286,14409.0,47928.57142857143,7
2021-04-16,ripple,379676.1666666667,1814860.5714285714,1442.0,25433.0,7
2021-04-16,ethereum,1120166.6666666667,251253.33333333334,548.0,12516.666666666666,6
2021-04-16,chainlink,296777.77777777775,75265.7,637.7142857142857,3440.0,10
2021-04-16,filecoin,200470.0,49348.9,614.3333333333334,2830.0,10
2021-04-16,cardano,715000.0,230090.8,,13380.0,5
2021-04-16,tron crypto,50380.0,37431.833333333336,420.75,1278.6666666666667,6
2021-04-16,algorand,17802.0,8257.1,69.5,415.6,10
2021-04-16,dogecoin,423160.0,212968.0,1249.0,8140.0,5
2021-04-16,eos crypto,80811.11111111111,37107.77777777778,518.75,2482.5,9
2021-04-16,cosmos crypto,88726.0,31227.6,252.8,1384.9,10
2021-04-16,monero,228757.14285714287,66664.14285714286,272.4,4037.0,7
2021-04-17,eos crypto,97400.0,53130.666666666664,674.8,3606.6,6
2021-04-17,monero,266666.6666666667,77199.0,162.0,4702.0,6
2021-04-17,stellar crypto,77483.33333333333,39728.8,498.6666666666667,1794.3,10
2021-04-17,algorand,18119.0,8393.4,138.5,418.2,10
2021-04-17,tezos,27162.222222222223,7634.2,53.5,370.3,10
2021-04-17,dai crypto,6280.5,936.9,28.2,60.0,10
2021-04-17,ripple,445264.75,2465491.4,5191.666666666667,34426.6,5
2021-04-17,bitcoin,2797120.0,959419.5,7614.8,39040.0,10
2021-04-17,ethereum,1080571.4285714286,246735.42857142858,1080.25,12885.714285714286,7
2021-04-17,litecoin,188201.625,79738.77777777778,1002.3333333333334,2973.0,9
2021-04-17,dot crypto,530666.6666666666,101791.66666666667,397.0,4333.333333333333,6
2021-04-17,chainlink,493666.6666666667,128711.5,1719.3333333333333,6083.333333333333,6
2021-04-17,dogecoin,1605360.0,201410.8,2540.5,10820.0,10
2021-04-17,tron crypto,298955.55555555556,46999.1,517.0,1720.1,10
2021-04-17,filecoin,202100.0,49551.6,581.8571428571429,2840.0,10
2021-04-17,cosmos crypto,98300.0,42907.1,319.0,1901.0,10
2021-04-17,cardano,582800.0,193422.8,1379.0,8780.0,10
2021-04-18,stellar crypto,143700.0,38509.4,538.1111111111111,1764.2,10
2021-04-18,dai crypto,7046.555555555556,1192.9,19.375,73.0,10
2021-04-18,dogecoin,1639490.0,242244.6,2635.8888888888887,12690.0,10
2021-04-18,cosmos crypto,163650.0,54086.7,430.22222222222223,2441.6,10
2021-04-18,tezos,24708.0,5573.7,63.4,364.1,10
2021-04-18,ripple,320640.22222222225,1365555.7,2497.7,19183.7,10
2021-04-18,bitcoin,2703900.0,829927.8,5385.444444444444,40440.0,10
2021-04-18,ethereum,925700.0,235811.3,1810.7777777777778,11090.0,10
2021-04-18,algorand,18192.0,8169.0,131.55555555555554,384.2,10
2021-04-18,cardano,464340.0,183555.2,1393.3333333333333,8877.777777777777,10
2021-04-18,filecoin,179030.0,44192.0,610.4444444444445,2377.1,10
2021-04-18,litecoin,172845.88888888888,87953.0,957.25,3206.3333333333335,9
2021-04-18,monero,203500.0,50849.6,466.9,3147.0,10
2021-04-18,dot crypto,377090.0,76332.9,532.4444444444445,3239.1,10
2021-04-19,monero,205100.0,51662.1,469.1,3154.3,10
2021-04-19,stellar crypto,87633.33333333333,38779.0,626.5555555555555,1721.7,10
2021-04-19,bitcoin,2762430.0,873809.6,5538.5,41000.0,10
2021-04-19,dai crypto,20852.555555555555,1022.7,17.0,63.2,10
2021-04-19,dot crypto,392400.0,83762.0,610.6,3700.0,10
2021-04-19,ethereum,964333.3333333334,241713.11111111112,1654.25,11722.222222222223,9
2021-04-19,tron crypto,304142.22222222225,47706.0,639.8571428571429,1572.8,10
2021-04-19,tezos,24890.0,5640.3,63.7,366.3,10
2021-04-19,chainlink,378888.8888888889,97345.4,1261.9473684210527,4315.1,20
2021-04-19,ripple,360529.22222222225,1366456.3,2612.0,20174.0,10
2021-04-19,eos crypto,115900.0,53716.94736842105,726.8823529411765,3438.235294117647,20
2021-04-19,litecoin,183168.11111111112,89932.0,952.6666666666666,3273.0,9
2021-04-19,cardano,467950.0,185429.5,1422.2,8877.777777777777,10
2021-04-19,cosmos crypto,165800.0,54765.9,402.5,2462.1,10
2021-04-19,filecoin,180660.0,44453.9,560.8,2390.1,10
2021-04-19,algorand,18437.0,8160.6,105.4,363.9,10
2021-04-19,dogecoin,1775855.5555555555,273758.22222222225,2851.777777777778,14300.0,9
2021-04-20,bitcoin,2824900.0,859180.4,5764.6,41030.0,10
2021-04-20,dot crypto,372600.0,73144.8,520.4444444444445,3110.0,10
2021-04-20,algorand,20894.0,8750.7,108.7,416.5,10
2021-04-20,stellar crypto,88083.33333333333,40007.1,663.2,1632.8,10
2021-04-20,ripple,361685.1111111111,1369221.4,2629.8,20294.0,10
2021-04-20,litecoin,216244.7142857143,95957.11111111111,883.2222222222222,2984.3333333333335,9
2021-04-20,cardano,487780.0,174142.1,1178.25,8377.777777777777,10
2021-04-20,ethereum,952177.7777777778,252972.88888888888,1414.4285714285713,11922.222222222223,9
2021-04-20,tezos,25037.0,5689.5,70.22222222222223,368.3,10
2021-04-20,cosmos crypto,236470.0,62512.7,454.2,3087.2,10
2021-04-20,dogecoin,1240200.0,305060.375,3512.75,15225.0,8
2021-04-20,monero,244685.7142857143,57745.555555555555,504.1111111111111,3433.0,9
2021-04-21,cosmos crypto,239140.0,67100.4,571.0,3317.8,10
2021-04-21,tezos,28465.0,6176.0,62.0,431.25,8
2021-04-21,filecoin,183045.0,44785.4,479.0,2398.75,20
2021-04-21,stellar crypto,89016.66666666667,40403.5,687.0,1635.8,10
2021-04-21,dogecoin,2033000.0,326941.22222222225,2787.75,15355.555555555555,9
2021-04-21,algorand,21080.0,8933.3,151.0,425.6,10
2021-04-21,cardano,475857.14285714284,187086.0,1574.2,9228.57142857143,7
2021-04-21,monero,222880.0,49035.27272727273,425.7,2873.3636363636365,11
2021-04-21,dai crypto,8813.2,1276.125,22.923076923076923,79.6875,16
2021-04-21,eos crypto,121026.66666666667,53416.3125,591.6363636363636,3100.846153846154,16
2021-04-21,bitcoin,3131062.5,1061726.0,9585.5,47450.0,8
2021-04-21,tron crypto,372338.8888888889,71223.25,809.3529411764706,2953.8,20
2021-04-21,litecoin,188550.0,170429.0,,5775.0,4
2021-04-21,ripple,371073.8,2145116.8333333335,1069.0,30740.833333333332,6
2021-04-21,chainlink,386666.6666666667,91397.15,1163.2105263157894,3925.1,20
2021-04-21,ethereum,1118500.0,274570.8333333333,3314.0,14916.666666666666,6
2021-04-21,dot crypto,415200.0,88318.5,706.6666666666666,4080.0,10
2021-04-22,algorand,25833.333333333332,11000.333333333334,,546.8333333333334,6
2021-04-22,cosmos crypto,241600.0,70044.0,308.0,3448.1,10
2021-04-22,stellar crypto,82900.0,43524.7,998.5,1646.5,10
2021-04-22,chainlink,372100.0,88255.8,1241.0,3960.0,10
2021-04-22,ripple,372295.0,2163956.8333333335,6135.666666666667,30958.333333333332,6
2021-04-22,tron crypto,448375.0,87990.22222222222,1202.857142857143,3856.3333333333335,9
2021-04-22,monero,230600.0,58864.555555555555,93.75,3471.4444444444443,9
2021-04-22,bitcoin,3288187.5,1023069.625,4718.0,44825.0,8
2021-04-22,filecoin,185040.0,45070.4,659.875,2416.3,10
2021-04-22,dot crypto,457666.6666666667,97850.16666666667,,4883.333333333333,6
2021-04-22,dai crypto,6830.2,1114.7,35.25,67.1,10
2021-04-22,litecoin,317500.0,151316.8,,5400.0,5
2021-04-22,eos crypto,109500.0,49775.666666666664,622.5,2876.1428571428573,9
2021-04-22,tezos,53880.0,12459.4,136.5,969.8,10
2021-04-22,ethereum,969214.2857142857,294018.4285714286,758.5,14014.285714285714,7
2021-04-22,dogecoin,1227820.0,384308.6,2088.5,19860.0,5
2021-04-22,cardano,541200.0,194804.6,1199.0,10720.0,5
2021-04-24,algorand,20475.0,9298.9,88.0,429.0,10
2021-04-24,dai crypto,10083.333333333334,1642.3333333333333,12.0,101.66666666666667,6
2021-04-24,cosmos crypto,431000.0,121999.4,747.6666666666666,5920.0,5
2021-04-24,dot crypto,446375.0,85692.125,587.75,4100.0,8
2021-04-24,stellar crypto,73200.0,41892.4,471.5,1638.8,10
2021-04-24,eos crypto,192671.42857142858,95845.14285714286,1013.75,6087.8,7
2021-04-24,dogecoin,1872455.5555555555,350159.3333333333,3444.4285714285716,16277.777777777777,9
2021-04-24,chainlink,324300.0,71871.0,791.4444444444445,3840.0,10
2021-04-24,tron crypto,383544.44444444444,72629.5,852.25,3389.5,10
2021-04-24,ethereum,947666.6666666666,268800.6666666667,1731.5,14066.666666666666,9
2021-04-24,cardano,405560.0,176991.5,1363.0,9066.666666666666,10
2021-04-24,ripple,237410.5,1893986.7142857143,3960.5,28936.0,7
2021-04-24,litecoin,322400.0,155672.4,4029.0,5480.0,5
2021-04-24,tezos,54990.0,15068.0,245.14285714285714,1040.3,10
2021-04-24,bitcoin,3021777.777777778,985366.8888888889,6798.142857142857,44166.666666666664,9
2021-04-24,filecoin,287833.3333333333,65419.666666666664,908.75,3583.3333333333335,6
2021-04-24,monero,240211.11111111112,55249.2,213.0,3146.9,10
2021-04-25,dai crypto,10992.857142857143,1851.2857142857142,55.5,151.57142857142858,7
2021-04-25,eos crypto,137942.85714285713,60275.0,719.5,3809.6,7
2021-04-25,cardano,460280.0,174029.5,1136.5,8377.777777777777,10
2021-04-25,stellar crypto,121666.66666666667,52765.166666666664,413.0,2412.3333333333335,6
2021-04-25,ethereum,1187600.0,276178.8,2060.5,15520.0,5
2021-04-25,ripple,320582.22222222225,1405909.8,3275.125,21155.5,10
2021-04-25,dogecoin,1908850.0,393136.125,3291.0,17175.0,8
2021-04-25,tezos,55420.0,15248.3,172.11111111111111,1070.7,10
2021-04-25,filecoin,189260.0,45516.8,477.3333333333333,2420.2,10
2021-04-25,litecoin,272764.25,74959.22222222222,510.0,3240.0,9
2021-04-25,bitcoin,3005300.0,1029124.7777777778,4830.666666666667,42322.22222222222,9
2021-04-25,tron crypto,387411.1111111111,70465.2,642.7142857142857,3465.5,10
2021-04-25,monero,279800.0,69896.0,67.0,4133.142857142857,7
2021-04-25,chainlink,280400.0,61528.9,746.25,3360.0,10
2021-04-25,algorand,22504.444444444445,9744.666666666666,93.33333333333333,459.22222222222223,9
2021-04-25,cosmos crypto,221288.88888888888,71474.11111111111,443.1111111111111,3483.222222222222,9
2021-04-25,dot crypto,398500.0,76871.0,514.0,3670.0,10
2021-04-26,ethereum,1095142.857142857,265710.4285714286,1183.75,14100.0,7
2021-04-26,bitcoin,2762466.6666666665,1023950.3333333334,7270.2,41588.88888888889,9
2021-04-26,dot crypto,449125.0,86566.75,629.5,4137.5,8
2021-04-26,tron crypto,387655.55555555556,76003.0,650.8888888888889,3501.8,10
2021-04-26,ripple,321210.44444444444,1418281.8,2439.5714285714284,21396.0,10
2021-04-26,algorand,21198.571428571428,10619.285714285714,133.8,481.2857142857143,7
2021-04-26,filecoin,200690.0,48168.0,751.7142857142857,2573.7,10
2021-04-26,cardano,470200.0,177024.1,1490.3333333333333,8760.0,10
2021-04-26,chainlink,336666.6666666667,75759.16666666667,771.0,4016.6666666666665,6
2021-04-26,dai crypto,8602.1,1449.7,22.714285714285715,112.0,10
2021-04-26,eos crypto,124500.0,54775.125,693.1666666666666,3279.0,8
2021-04-26,tezos,60011.11111111111,16536.222222222223,201.0,1154.6666666666667,9
2021-04-26,dogecoin,2189033.3333333335,430735.3333333333,5058.5,20066.666666666668,6
2021-04-26,monero,281800.0,70937.71428571429,519.5714285714286,4139.285714285715,7
2021-04-26,cosmos crypto,213340.0,68492.0,577.8333333333334,3309.7,10
2021-04-26,stellar crypto,68442.85714285714,40149.4,645.375,1645.8,10
2021-04-26,litecoin,374800.0,94314.83333333333,699.5,3833.3333333333335,6
2021-04-27,cardano,548222.2222222222,171280.88888888888,1249.3333333333333,8500.0,9
2021-04-27,dot crypto,394400.0,67926.1,454.3333333333333,3190.0,10
2021-04-27,dogecoin,1838450.0,365123.8,2757.4444444444443,16430.0,10
2021-04-27,tezos,73450.0,21936.0,275.8333333333333,1598.3333333333333,6
2021-04-27,cosmos crypto,226525.0,78493.875,483.0,3748.5,8
2021-04-27,chainlink,284600.0,61805.6,799.5714285714286,3430.0,10
2021-04-27,monero,206800.0,52934.9,443.375,3079.8,10
2021-04-27,tron crypto,559972.2222222222,40575.1,310.0,1831.7,10
2021-04-27,eos crypto,250580.0,127641.4,1434.75,7475.0,5
2021-04-27,ripple,376167.77777777775,1383798.2,2800.375,21950.0,10
2021-04-27,filecoin,203790.0,50278.1,751.125,2686.3,10
2021-04-27,litecoin,383857.14285714284,95109.5,830.5,4575.0,8
2021-04-27,bitcoin,2872180.0,1601233.8,7673.333333333333,64000.0,5
2021-04-27,stellar crypto,75116.66666666667,42516.77777777778,498.8333333333333,1790.5555555555557,9
2021-04-27,dai crypto,14519.0,2178.0,33.0,151.2,10
2021-04-27,ethereum,920190.0,308369.7,1637.5,11240.0,10
2021-04-27,algorand,20290.0,9686.888888888889,126.5,426.22222222222223,9
2021-04-28,stellar crypto,70342.85714285714,40689.1,335.0,1683.7,10
2021-04-28,monero,240775.0,53535.5,476.22222222222223,3185.1,10
2021-04-28,dot crypto,528500.0,92365.25,509.4,4525.0,8
2021-04-28,filecoin,132020.0,39773.2,605.5,2280.5,10
2021-04-28,tron crypto,329022.22222222225,38636.9,444.5,1872.7,10
2021-04-28,bitcoin,2165250.0,892411.5,4471.833333333333,32680.0,10
2021-04-28,chainlink,324857.14285714284,69596.42857142857,759.75,4257.142857142857,7
2021-04-28,dai crypto,7061.2,1839.5,22.5,131.7,10
2021-04-28,algorand,24608.333333333332,11371.833333333334,155.6,518.5,6
2021-04-28,cardano,523166.6666666667,180310.16666666666,1283.0,9216.666666666666,6
2021-04-28,eos crypto,182712.5,87417.0,1068.4,5286.166666666667,8
2021-04-28,tezos,54136.0,15341.2,165.625,1129.4,10
2021-04-28,cosmos crypto,203100.0,67530.2,609.0,3210.3,10
2021-04-28,ripple,378593.3333333333,1391253.4,693.2857142857143,22890.0,10
2021-04-28,litecoin,477088.8888888889,87322.4,517.0,3936.4,10
2021-04-28,dogecoin,1806033.3333333333,389784.77777777775,1453.6,17088.88888888889,9
2021-04-28,ethereum,1051933.3333333333,355505.5,0.0,14833.333333333334,6
